4.300676392594702246e-01,4.313245628476235494e-01,4.316337440241378443e-01,4.325068021482190161e-01
4.387016342105213851e-01,4.464207287791290835e-01,4.439229758025853845e-01,4.421573930754869597e-01
4.545365354166784333e-01,4.656751624548573498e-01,4.670649886421727182e-01,4.594541299862975325e-01
4.796116886927798140e-01,4.905462540712066666e-01,4.947885628235628719e-01,4.842628346497104275e-01
5.086405391656122488e-01,5.134350853996892949e-01,5.134882299185205001e-01,5.106180162384010845e-01
5.259737649543591020e-01,5.347841122389985768e-01,5.423728016904816318e-01,5.350257639513897878e-01
5.530330059323206315e-01,5.501414952558317806e-01,5.559972669722581529e-01,5.560647825336713090e-01
5.623059824757536962e-01,5.630456781061703442e-01,5.628294073169600731e-01,5.605189821702186714e-01
4.246162703678027506e-01,4.257859851645987015e-01,4.272741275157289631e-01,4.305297510355903801e-01
4.275118673622728127e-01,4.315402345263081862e-01,4.375527420588701810e-01,4.429723011560697810e-01
4.332031537694038814e-01,4.262561043271557160e-01,4.479438601459543867e-01,4.600123291516826085e-01
2.994965728391321136e-01,2.492921864687897837e-01,3.087967599117731332e-01,4.860960834040265466e-01
4.728492281810077746e-01,4.975430660994938914e-01,4.799536690526998162e-01,5.016728694440169001e-01
5.157093565378548794e-01,5.332720172372558132e-01,5.197734604245158874e-01,5.387569448390228111e-01
5.620164976952269908e-01,5.603916046868058221e-01,5.640480052356455776e-01,5.550728320011398820e-01
5.766570813062368295e-01,5.767041490285820249e-01,5.826980196514436328e-01,5.687264837171750465e-01
4.101529126855214535e-01,4.060449694180738867e-01,4.051367633593100370e-01,4.210369550650231441e-01
3.996250190966885163e-01,3.820060493814755320e-01,3.920716555125529079e-01,4.105840401365126180e-01
4.024209150429999271e-01,2.653342198659983664e-01,2.804479235880613097e-01,3.374430354818607203e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.566375112413781578e-01,2.400913865501830557e-01,4.328890581046004327e-01,2.969541893631998386e-01
3.057323544721191610e-01,3.853506394566467153e-01,3.810807076663431103e-01,4.894761808816418536e-01
5.437339014926803049e-01,5.553958640310813211e-01,5.752342536232659675e-01,5.550465504573109943e-01
6.001851546724046305e-01,5.962696201949588826e-01,5.988342422106104346e-01,5.854289390031075513e-01
3.789317316630111954e-01,3.675078408080108550e-01,3.765649433412695535e-01,3.771691968483127932e-01
3.294120195318626099e-01,3.271515169631523667e-01,3.372314107546138806e-01,3.714015223977077396e-01
3.203891620531535978e-01,2.575828303835421829e-01,2.681123957870500951e-01,2.852250503853313579e-01
5.514244915271825781e-02,1.664614128495411349e-01,1.124947813024782667e-01,2.141847356424615989e-01
3.091481695393055729e-01,1.992628420584821036e-01,2.642756669314169637e-01,2.787071926720300352e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.242930736885859311e-01,4.546612131614437002e-01,5.664847920597675390e-01,2.643787017412164708e-01
6.300621833833558449e-01,6.293478876184563919e-01,6.380902360960293285e-01,6.120546269480094947e-01
3.486893174306412990e-01,3.122128270064697952e-01,3.135555276786071710e-01,3.517604484949329313e-01
2.385070156487947290e-01,1.545468165249669623e-01,1.461728882092129256e-01,2.827855430038054840e-01
2.084899302513331110e-01,1.802544874579687928e-01,1.474108025307532266e-01,1.649322183828333399e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.742727020907575419e-01,1.586244701434419146e-01,2.798167214667844904e-01,2.253832549226466864e-01
2.259116859808942279e-01,3.207414974107776207e-01,2.773144457820437281e-01,2.059044918489891240e-01
3.550475841528835108e-01,3.455145451170918980e-01,3.623022238552501828e-01,5.084222731015414221e-01
6.224277028782571053e-01,6.407093073647687209e-01,7.110938513753334300e-01,5.885722265748734028e-01
3.179684301934010970e-01,2.021496768846517134e-01,2.232319230405727939e-01,2.180992971152692361e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.198908449063179116e-02,1.155145671061953844e-01,5.496470828860781227e-02,6.600489583366231372e-02
9.678352856691871398e-02,1.106519081972036217e-01,1.949156594464503400e-01,1.953915798427164896e-01
2.744863053718354928e-01,1.406053796662094790e-01,2.223567380821640793e-01,1.629086967743898773e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.450706639024047395e-01,6.005554458412183383e-01,7.993779906311297978e-01,5.864487608585515765e-01
2.983791833964873352e-01,2.222977485638951145e-01,2.830849401235006613e-01,1.103084491387398003e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.800020224288474538e-02,4.059255880655251308e-02,6.259561027402869848e-02,1.732484097356132638e-02
3.371102209008880468e-02,1.661794981101576141e-02,2.265722703786697892e-02,5.599968049911614731e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.883498778637685833e-01,1.135201970491123424e-01,2.853607907875672089e-01,4.892516168230798962e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.427116720946145723e-01,7.384718569974975111e-01,8.975368344766383455e-01,4.764988343974606577e-01
2.862709268995984879e-01,2.525342448424903186e-01,2.697141447579135543e-01,2.650830608402796051e-01
1.643297425274733159e-01,2.035739288447647177e-01,8.847369545538559532e-02,1.297405610500856343e-01
1.170424544716845150e-01,9.440736397691210091e-02,5.052208529811938464e-02,1.072337178066989638e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032993619687042647e-02,2.213906079781241543e-01,1.843773605607846588e-01,1.343844897035511299e-01
3.053782686296216409e-01,3.479265594810759810e-01,4.291831436655728638e-01,3.852641499535183200e-01
4.117980593728863825e-01,6.105159161509965404e-01,4.286182109801683904e-01,4.165391927459084487e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
