3.666619691197642306e-01,3.668156976525793755e-01,3.693076464925633684e-01,4.110908843685655012e-01
3.758784682299902147e-01,4.298926774204212542e-01,3.766813624646422332e-01,3.862816672256163542e-01
4.008513043580766433e-01,3.950024215934926364e-01,4.502663361562070365e-01,3.944513175337278632e-01
4.111455900062623292e-01,4.118339689741556953e-01,4.680118972688325774e-01,4.192641090844336782e-01
4.390776625939570299e-01,4.328638697769726651e-01,4.988694414452771730e-01,4.369487673623806412e-01
4.564404854075349016e-01,4.569340761795499528e-01,5.096741213209982080e-01,4.618687117843079948e-01
4.706925572897163734e-01,4.704679418710819294e-01,5.121121476921841609e-01,4.701495305201612296e-01
4.730494540486381849e-01,5.173082539018388770e-01,4.797489971404028664e-01,4.728507002860063424e-01
3.642319894239030020e-01,3.644487608809833801e-01,3.643697777225072820e-01,4.099331603603740271e-01
3.682156185640729773e-01,3.695815275778777109e-01,3.683911986017688323e-01,4.219957541168047332e-01
3.930277919169889445e-01,3.844604344860925171e-01,3.839659301676877079e-01,4.424575635308960475e-01
3.750018571258877942e-01,3.525327930172954538e-01,2.982732951946653888e-01,4.646676088692771045e-01
4.247712344678090668e-01,4.358014304630447588e-01,4.247358755198134550e-01,4.879593764611699358e-01
4.507544025690232714e-01,4.521919018844108296e-01,5.048497180617121938e-01,4.521495013650893013e-01
4.823891892290350092e-01,4.794863966003162226e-01,5.293780234189149336e-01,4.772244255436161597e-01
4.909636171323140119e-01,5.514838040449314693e-01,4.854881741148727170e-01,4.879363379812087786e-01
3.560785986104512135e-01,3.542713353090856665e-01,3.534659591426378977e-01,3.912170882422254525e-01
3.465042848426309052e-01,3.471370743509812340e-01,3.443887874512933656e-01,3.836833037852055428e-01
3.994448939929282627e-01,2.294116219386727884e-01,2.440275704906777476e-01,2.564852315350388268e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.229838309715490019e-01,1.891677356861730941e-01,4.381634996810479521e-01,2.159681361264590982e-01
3.148486740961018437e-01,3.899291283080452142e-01,3.983282360817905765e-01,5.023745991626926699e-01
4.898398984962463176e-01,4.933101210368053824e-01,5.554421379348988275e-01,5.022742505716779604e-01
5.205376076063484847e-01,5.818659537419821337e-01,5.294466912348156917e-01,5.184611133571971342e-01
3.278276865362182990e-01,3.223698092767853796e-01,3.205734164611985237e-01,3.560725927972427929e-01
3.019963909026168181e-01,2.826672953676510058e-01,2.848206517770677237e-01,3.418310914424749769e-01
2.197284837364715249e-01,1.945675979632055241e-01,2.304989770341872302e-01,3.476471996113544849e-01
6.394756000937008855e-02,2.052321704326352803e-01,6.220707747442914132e-02,1.010757165331988283e-01
3.265022608470495302e-01,1.685444813506732364e-01,1.708974865949385025e-01,1.928210311704302016e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300829244351685676e-01,3.940296402254200303e-01,5.820220381601308723e-01,3.987352960257293244e-01
5.397556467169065675e-01,5.536195182040509755e-01,6.052130979914059905e-01,5.401692785417365750e-01
2.442733676638426943e-01,2.474619489188658594e-01,2.559188840127716302e-01,2.550737691432626297e-01
