3.595790459965203523e-01,3.590897111539830266e-01,4.086223081781945599e-01,3.607357260068627669e-01
3.833738061644610950e-01,3.794321643491407325e-01,4.204526131097857666e-01,3.727663038383721705e-01
3.864163459721637883e-01,3.832936416675798985e-01,4.331949804243812596e-01,3.766580244978637304e-01
4.069836318136511033e-01,3.987558582748060854e-01,4.570682484342454832e-01,4.118279701955663286e-01
4.279637528232438370e-01,4.249951113763193455e-01,4.820605684742894637e-01,4.199864201266165220e-01
4.390567307789728368e-01,4.468559186732404265e-01,4.926358963157900228e-01,4.498349547613843535e-01
4.616343724133760706e-01,4.607004252898115326e-01,5.058864158741955830e-01,4.610789539982593221e-01
4.578626777655540603e-01,5.116516274725664282e-01,4.753807552299685879e-01,4.578230519703865853e-01
3.635503635955485979e-01,3.529906917747611117e-01,3.532487698000242315e-01,4.044312832355924092e-01
3.650360891267512287e-01,3.692656405591774327e-01,3.659461152288453478e-01,4.156627711210302278e-01
3.687949726326105737e-01,3.693305947750762930e-01,3.711286047391302301e-01,4.249152029133013153e-01
2.867307258302650430e-01,2.971278773763997294e-01,2.732460832083320468e-01,4.435151885282189732e-01
4.019123013942199618e-01,4.015393284790845785e-01,4.017230836558666196e-01,4.652202164547004082e-01
4.312504831439386010e-01,4.351928422165494692e-01,4.958605207379526147e-01,4.401157752756643671e-01
4.665915493492163724e-01,4.681342496726336733e-01,5.114620439372566940e-01,4.813924173371567083e-01
4.677095128671721613e-01,5.205940411866540884e-01,4.802286773840108158e-01,4.799230740026924069e-01
3.463877407494922456e-01,3.465004657570742164e-01,3.469072642903861525e-01,3.776839209292566224e-01
3.457302629789352211e-01,3.394699964184720864e-01,3.718311461416506924e-01,3.430145878248609392e-01
3.452495801054611402e-01,2.159980797345980308e-01,2.825651908000659240e-01,2.711773891376295098e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.204721665939726183e-01,2.844533150563512414e-01,4.144573506214518921e-01,2.823714068393491372e-01
3.065690617687219510e-01,3.264539073487696674e-01,3.597411408624704987e-01,4.833631509402391280e-01
4.823660301375050086e-01,4.762123550226800561e-01,5.247438354207788480e-01,4.845129329799343076e-01
5.025647947448963482e-01,5.665571822913048061e-01,5.148121698857088813e-01,5.055611876070503774e-01
1.614776918124897209e-01,2.285829410936704442e-01,2.050039539052059823e-01,3.571531738120025112e-01
2.609102408906144310e-01,2.117300211542220423e-01,2.347804862826045058e-01,3.437390370574923137e-01
2.079049978562568513e-01,1.403995031766770429e-01,1.528464967426728105e-01,2.938344421659335182e-01
9.170194854887341041e-02,1.659467988469562894e-01,1.109263816061266221e-02,9.584490309121419804e-02
2.400038451428992137e-01,1.042691825534215466e-01,1.695898884273586149e-01,1.494731928453787717e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.316750602713746110e-01,3.298532736405161980e-01,5.233230595719742251e-01,3.570928267862995553e-01
5.463181762245025164e-01,5.538486628306649173e-01,6.140634850929455046e-01,5.385896765331941172e-01
1.736354040681924865e-02,4.072612584235874023e-02,5.847026217276753146e-02,3.317512376441759114e-01
2.561795421056834582e-02,1.666833460213630602e-02,7.195152225964683568e-02,3.030241906098713467e-01
6.182919228734504169e-02,1.525873625933459217e-03,2.931603023487298204e-02,1.556514586029476011e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325115801478148891e-01,1.415938881631326751e-01,2.145702044798966923e-01,1.415727240318512825e-01
7.604364873308284978e-02,2.810713152844925844e-01,1.364321543486686772e-01,1.273731785186353604e-01
2.944038072483608492e-01,2.995824362170494415e-01,2.952564331457796509e-01,4.542898824105634503e-01
5.661880019814773402e-01,5.858993602549413815e-01,7.003766178419630339e-01,5.793411400708250447e-01
7.027449915440200055e-04,3.628279127067883171e-06,6.951244493441071204e-07,3.567578768848515131e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.910641851670526148e-07,7.609347581654223527e-06,1.562389645302084649e-02
5.927585995804234009e-02,3.200082657643200934e-02,5.686144270512547699e-02,1.186126181411078090e-01
1.668473814562563273e-01,4.277200829971296997e-02,5.610300866194282282e-02,6.006494424459973835e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
