3.625785511810146744e-01,4.122946462269871937e-01,3.584513689746035014e-01,3.603037176491237226e-01
3.682174670555167784e-01,3.662744571326643772e-01,4.224552357771679811e-01,3.659561752022419401e-01
3.802069740061019831e-01,3.823964978683526139e-01,4.366908147860141809e-01,3.798244198781043357e-01
4.012532683658009969e-01,4.007474673769044760e-01,4.712411807062657498e-01,4.047530601629001357e-01
4.232356303178629875e-01,4.189565079921444002e-01,4.879586227013073541e-01,4.167451468281066496e-01
4.316968661748307179e-01,4.350406797311216489e-01,5.116693898428901210e-01,4.314126892593116436e-01
4.500745285617459568e-01,4.539175425787252971e-01,5.207374017439156955e-01,4.492634627833822503e-01
4.596438049717361252e-01,4.681174940043905108e-01,5.225029260888126581e-01,4.561882718114144697e-01
3.551159693922285587e-01,3.491201691769753590e-01,3.488873008985474145e-01,4.068417675046420712e-01
3.608124184183488237e-01,3.636495028251644501e-01,3.663369426057340172e-01,4.152853037522276636e-01
3.718145786957602894e-01,3.744708329381787326e-01,3.711463496583025101e-01,4.267190804291102757e-01
3.232180700290592790e-01,3.711571024080992931e-01,3.797788077399318341e-01,4.550620614725183755e-01
3.972501254942931714e-01,3.976442462465085148e-01,3.957371617884709591e-01,4.862214386246230813e-01
4.304997669409835193e-01,4.261865069650195847e-01,4.261243056723532097e-01,5.130582290480935059e-01
4.523632726474640098e-01,4.526366115074854091e-01,5.254139216834471382e-01,4.581449918967135937e-01
4.875170783041554157e-01,5.372545127684255073e-01,4.761928276386807046e-01,4.761125483969953498e-01
3.381972531895032774e-01,3.378207018773238812e-01,3.380124260053372076e-01,3.773122393393822382e-01
3.246999044484533137e-01,3.236510408037850395e-01,3.247273536927577364e-01,3.833947876527374898e-01
3.545979547112067531e-01,2.220958729446596003e-01,2.723115308202666007e-01,2.224295381258518944e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.416592126171002441e-01,2.592647902778505986e-01,4.308235458425387354e-01,2.097880116100470926e-01
2.368346345447197021e-01,3.303451399670940258e-01,2.322979566485171565e-01,5.192705278273678227e-01
4.596588951409822932e-01,4.581493546961382668e-01,5.265073228144198092e-01,4.677607201835786155e-01
4.904081811810549474e-01,5.467323420514407228e-01,4.999005347903869856e-01,4.926159287623518290e-01
3.151156533109421010e-01,3.009015876239006793e-01,3.136282415367290244e-01,3.452886306557091944e-01
2.801884501723028720e-01,2.721719608654565303e-01,2.769020193512853889e-01,3.274800438225850541e-01
1.988690016398425020e-01,2.018245861189774948e-01,2.027501156928688264e-01,2.843787636761501147e-01
5.847227838142088352e-02,7.737098414428326965e-02,7.303591105800658068e-02,2.524553829386644854e-01
3.084266152177009834e-01,1.261283080588714578e-01,1.609635604252261376e-01,1.445101136634599770e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.789781785025931327e-01,2.139013271522358373e-01,5.376973751390052847e-01,3.988701176689639638e-01
5.297431388261589769e-01,5.155310741945623443e-01,5.970784169879802539e-01,5.223767470256054368e-01
7.726391477835908850e-02,8.175167422891506386e-02,2.089007736478995791e-01,6.255059549807953645e-02
7.558690379761644207e-02,5.270168804426709347e-02,5.376979658789134836e-02,1.839011530909308578e-01
7.352779130552435094e-02,1.656150206364047014e-02,8.791677680011729390e-02,1.649635862399924935e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.279268716249387927e-01,1.070110257940840998e-01,2.783825819423565440e-01,1.286022309153354304e-01
6.994120041301532531e-02,2.678292599810406793e-01,1.435126509071024958e-01,1.405177044766294236e-01
3.089795189356674965e-01,3.022666886522900054e-01,3.119995891111870256e-01,4.560196605046725749e-01
